12639.ttl	prelude $date:2012-03-21T18:00	Prélude
12820.ttl	carteblancheconservatoireparis $date:2013-06-16T18:00	Carte Blanche - Conservatoire de Paris
12601.ttl	orchestreparis $date:2013-06-08T11:00	Orchestre de Paris
11630.ttl	orchestrephilharmoniqueradiofrancevladimirashkenazypatriciakopatchinskaja $date:2011-12-16T20:00	Orchestre Philharmonique de Radio France - Vladimir Ashkenazy - Patricia Kopatchinskaja
12340.ttl	akikosuwanaihenridemarquettemichelportal&micheldalberto $date:2013-05-13T20:00	Akiko Suwanai, Henri Demarquette, Michel Portal & Michel Dalberto
12581.ttl	siorchestrem'etaitconte $date:2013-04-06T11:00	\"Si l'orchestre m'était conté\"
11780.ttl	orchestreparis $date:2012-05-26T11:00	Orchestre de Paris 
12463.ttl	orchestreparislouislangreebertrandchamayoujeanfredericneuburger $date:2013-04-04T20:00	Orchestre de Paris - Louis Langrée - Bertrand Chamayou - Jean-Frédéric Neuburger
13279.ttl	orchestreparispaavojärvijeanfredericneuburgerthierryescaich $date:2013-10-17T20:00	Orchestre de Paris - Paavo Järvi - Jean-Frédéric Neuburger - Thierry Escaich
11702.ttl	staatskapelleberlindanielbarenboim $date:2018-03-22T17:09	Staatskapelle Berlin - Daniel Barenboim
11905.ttl	orchestreparispaavojärviakikosuwanai $date:2011-11-10T20:00	Orchestre de Paris - Paavo Järvi - Akiko Suwanai
12120.ttl	rbmaworldtourpresentequestlove'safropicks $date:2011-09-11T20:00	RBMA World Tour présente     ///////       ///////   Questlove's Afro-Picks
12034.ttl	echonarcisse $date:2018-03-22T17:09	Écho et Narcisse
12729.ttl	orchestrecolonnelaurentpetitgirard $date:2013-06-02T10:45	Orchestre Colonne - Laurent Petitgirard
11727.ttl	pacolucia $date:2011-11-21T20:00	Paco de Lucía 
13129.ttl	chambrephilharmonique $date:2013-10-12T20:00	La Chambre Philharmonique
12757.ttl	wildbeastsotherlives $date:2012-07-06T20:00	Wild Beasts - Other Lives
11777.ttl	berlinerphilharmonikergustavodudamel $date:2012-05-03T20:00	Berliner Philharmoniker - Gustavo Dudamel
12574.ttl	avishaicohen $date:2013-05-05T20:00	Avishai Cohen
11942.ttl	orchestrecolonnelaurentpetitgirard $date:2011-10-02T10:45	Orchestre Colonne - Laurent Petitgirard
12643.ttl	prelude $date:2012-06-27T18:00	Prélude
12345.ttl	avanti $date:2013-04-23T20:00	Avanti!
13248.ttl	portesouvertesorchestreparis $date:2013-09-15T11:00	Portes ouvertes Orchestre de Paris
11999.ttl	carteblanchejeunessolistesconservatoireparis $date:2018-03-22T17:09	Carte blanche aux jeunes solistes du Conservatoire de Paris
11557.ttl	cineconcertdrjekyllandmrhydefilmjohnsrobertson $date:2012-05-22T20:00	Ciné-concert Dr Jekyll and Mr Hyde, Film de John S. Robertson
13260.ttl	alessandromaxemanuelcencic $date:2013-09-23T20:00	Alessandro - Max Emanuel Cencic
12582.ttl	russiannationalorchestramikhailpletnevvadimrepin $date:2013-05-24T20:00	Russian National Orchestra - Mikhail Pletnev - Vadim Repin
12742.ttl	schubertiade $date:2013-06-09T17:30	Schubertiade
12656.ttl	choeurorchestreparis $date:2018-03-22T17:09	Choeur de l'Orchestre de Paris
12977.ttl	cabaretcontemporain $date:2012-07-04T19:00	Le Cabaret Contemporain
12205.ttl	karitamattilavillematvejeff $date:2012-03-20T20:00	Karita Mattila / Ville Matvejeff
12390.ttl	prelude $date:2011-12-14T18:00	Prélude 
11555.ttl	cineconcertdraculatodbrowningmusiqueoriginalephilipglass $date:2012-05-21T20:00	Ciné-concert Dracula de Tod Browning/Musique originale de Philip Glass
12002.ttl	carteblanchejeunessolistesconservatoireparis $date:2018-03-22T17:09	Carte blanche aux jeunes solistes du Conservatoire de Paris
11504.ttl	borodinquartet $date:2012-01-20T20:30	Borodin Quartet
11498.ttl	artsflorissants $date:2018-03-22T17:09	Les Arts Florissants
12728.ttl	orchestreparischristopheschenbachmatthiasgoerne $date:2013-05-29T20:00	Orchestre de Paris -  Christoph Eschenbach - Matthias Goerne
11652.ttl	domaineprivejoshuaredman $date:2012-06-17T16:30	Domaine Privé Joshua Redman
11440.ttl	flamencocarmenlinares $date:2018-03-22T17:09	Flamenco Carmen Linarès
11601.ttl	beethovenintegralesymphoniesgewandhausorchesterleipzigriccardochailly $date:2018-03-22T17:09	Beethoven : Intégrale des symphonies -Gewandhausorchester Leipzig - Riccardo Chailly
11638.ttl	quatuorthymos $date:2012-01-14T14:30	Quatuor Thymos
12585.ttl	quatuorhagen $date:2013-04-14T16:00	Quatuor Hagen
11864.ttl	moriarty $date:2012-03-08T20:00	Moriarty
13586.ttl	klaxons $date:2013-07-06T20:00	Klaxons
12616.ttl	dissonancesdavidgrimal $date:2013-05-23T20:00	Les Dissonances - David Grimal
11697.ttl	orchestreparispaavojärviradulupu $date:2012-04-05T20:00	Orchestre de Paris - Paavo Järvi - Radu Lupu
11454.ttl	quatuorludwigfrancoisreneduchable $date:2011-11-10T20:00	Quatuor Ludwig / François-René Duchâble
13278.ttl	orchestreparispaavojärvijeanfredericneuburgerthierryescaich $date:2013-10-16T20:00	Orchestre de Paris - Paavo Järvi - Jean-Frédéric Neuburger - Thierry Escaich
11553.ttl	brusselsphilharmonicmicheltabachnik $date:2012-05-12T20:00	Brussels Philharmonic / Michel Tabachnik
11544.ttl	orchestrephilharmoniqueradiofrancefannyardantrecitanteraphaelledelaunaydanse $date:2012-04-01T16:30	Orchestre Philharmonique de Radio France / Fanny Ardant, récitante / Raphaëlle Delaunay, danse
12313.ttl	chamberorchestraofeurope $date:2013-05-14T20:00	Chamber Orchestra of Europe
12060.ttl	bojan $date:2012-03-23T20:00	Bojan Z
11624.ttl	orchestrephilharmoniqueradiofrancemyungwhunchungsymphonien°9beethoven $date:2018-03-22T17:09	Orchestre Philharmonique de Radio France - Myung-Whun Chung - Symphonie n°9 de Beethoven 
13201.ttl	berlinerphilharmonikersirsimonrattle $date:2013-08-31T20:00	Berliner Philharmoniker - Sir Simon Rattle
11621.ttl	londonsymphonyorchestravalerygergievhelenegrimaud $date:2018-03-22T17:09	London Symphony Orchestra - Valery Gergiev - Hélène Grimaud
11610.ttl	orchestreparispaavojärvidangthai $date:2011-11-09T20:00	Orchestre de Paris - Paavo Järvi - Dang Thai Son
13131.ttl	chamberorchestraofeurope $date:2013-10-30T20:00	Chamber Orchestra of Europe
11937.ttl	nataliedessayphilippecassard $date:2012-02-26T16:00	Natalie Dessay - Philippe Cassard
11666.ttl	newyorkphilharmonicalangilbertlanglang $date:2012-02-07T20:00	New York Philharmonic - Alan Gilbert - Lang Lang
12333.ttl	chansonsceline $date:2018-03-22T17:09	Les chansons de Céline
11758.ttl	orchestrafilarmonicadellascalamilandanielbarenboim $date:2012-01-28T20:00	Orchestra Filarmonica della Scala - Milan - Daniel Barenboim
11665.ttl	newyorkphilharmonicalangilbertfrankpeterzimmermann $date:2012-02-06T20:00	New York Philharmonic - Alan Gilbert - Frank Peter Zimmermann
12620.ttl	ensembleintercontemporainensemblevocalexaudifrancoisxavierroth $date:2013-06-15T20:00	Ensemble intercontemporain - Ensemble vocal Exaudi - François-Xavier Roth
12311.ttl	sergehureauolivierhussenetfrancoismarillier&cyrillelehn $date:2013-05-18T20:00	Serge Hureau, Olivier Hussenet, François Marillier & Cyrille Lehn
11580.ttl	orchestrephilharmoniqueradiofrancemyungwhunchunggarrickohlsson $date:2011-09-30T20:00	Orchestre Philharmonique de Radio France - Myung-Whun Chung - Garrick Ohlsson
11786.ttl	russiannationalorchestramikhailpletnevgautiercapucon $date:2012-03-26T20:00	Russian National Orchestra - Mikhail Pletnev - Gautier Capuçon
11564.ttl	echonarcissechristophwillibaldgluck $date:2012-03-16T20:00	Echo et Narcisse/Christoph Willibald Gluck
11716.ttl	messemineurbachcollegiumjapanmasaakisuzuki $date:2012-06-04T20:00	Messe en si mineur - Bach Collegium Japan - Masaaki Suzuki
12420.ttl	orchestrephilharmoniqueradiofrancejukkapekkasarastebarbarahannigan $date:2013-06-07T20:00	Orchestre Philharmonique de Radio France - Jukka-Pekka Saraste - Barbara Hannigan
11712.ttl	orchestrenationaliledefranceyoellevitatjanavassiljeva $date:2018-03-22T17:09	Orchestre National d'Île-de-France - Yoel Levi - Tatjana Vassiljeva
11503.ttl	ardittiquartetquatuorebene $date:2012-01-19T20:30	Arditti Quartet / Quatuor Ébène
12688.ttl	orchestrephilharmoniqueradiofrance $date:2018-03-22T17:09	Orchestre Philharmonique de Radio France
11952.ttl	grandesfiguresbeethoven $date:2011-09-25T11:00	Les grandes figures : Beethoven
11721.ttl	orchestrecolonnelaurentpetitgirard $date:2012-06-11T20:00	Orchestre Colonne - Laurent Petitgirard
11574.ttl	londonsymphonyorchestrasircolindavis $date:2011-09-17T20:00	London Symphony Orchestra - Sir Colin Davis
11571.ttl	orchestreparispaavojärvijanlisiecki $date:2011-09-14T20:00	Orchestre de Paris - Paavo Järvi - Jan Lisiecki
11480.ttl	sanguinmelancolique $date:2011-11-11T20:00	Le Sanguin et le Mélancolique
11616.ttl	orchestrepasdeloupwolfgangdoernerpascalgodart $date:2011-11-19T16:00	Orchestre Pasdeloup - Wolfgang Doerner - Pascal Godart
12469.ttl	orchestreparisthomashengelbrockradulupu $date:2018-03-22T17:09	Orchestre de Paris - Thomas Hengelbrock - Radu Lupu
11469.ttl	wagnersiegfried $date:2011-10-08T20:00	Wagner / Siegfried
11936.ttl	annanetrebkoconcertannulecancelled $date:2012-01-31T20:00	Anna Netrebko / CONCERT ANNULE / CANCELLED
11539.ttl	mikhailrudythequaybrothers $date:2012-03-21T20:00	Mikhaïl Rudy - The Quay Brothers
12032.ttl	memoireclarinettes $date:2018-03-22T17:09	De mémoire de clarinettes
11586.ttl	orchestrephilharmoniqueradiofrancemyungwhunchung $date:2011-10-07T20:00	Orchestre Philharmonique de Radio France - Myung-Whun Chung
11663.ttl	orchestrephilharmoniqueradiofrancekirillkarabitsalinaibragimova $date:2012-02-03T20:00	Orchestre Philharmonique de Radio France - Kirill Karabits - Alina Ibragimova
11561.ttl	ensembleintercontemporainmaitriseradiofrancesusannamälkki $date:2012-06-09T20:00	Ensemble intercontemporain / Maîtrise de Radio France / Susanna Mälkki
11612.ttl	sinfoniavarsoviaorchestragrzegorznowakrafalblechacz $date:2011-11-11T20:00	Sinfonia Varsovia Orchestra - Grzegorz Nowak - Rafal Blechacz
11465.ttl	menageriesultan $date:2011-09-16T20:00	La Ménagerie du Sultan
11514.ttl	thetigerlillies $date:2012-02-09T20:00	The Tiger Lillies
11675.ttl	orchestreoperanationalparisphilippejordanrenaudcapucon $date:2012-02-18T20:00	Orchestre de l'Opéra national de Paris - Philippe Jordan - Renaud Capuçon
11935.ttl	rafalblechacz $date:2012-06-12T20:00	Rafal Blechacz
12076.ttl	doublenaissanceganesh $date:2012-04-03T14:30	La Double Naissance de Ganesh
11713.ttl	murrayperahia $date:2012-05-29T20:00	Murray Perahia
12322.ttl	balkanbrassbattle $date:2013-06-22T20:00	Balkan Brass Battle
11444.ttl	ensemblemodernsynergyvocalsbradlubmanstevereich $date:2011-10-11T20:00	Ensemble Modern / Synergy Vocals / Brad Lubman / Steve Reich
12684.ttl	orchestrephilharmoniqueradiofrancedanielharding $date:2013-03-29T20:00	Orchestre Philharmonique de Radio France - Daniel Harding
12579.ttl	orchestrenationalilefrancekasparzehnderwilliammesguich $date:2013-04-13T11:00	Orchestre National d'Île de France - Kaspar Zehnder - William Mesguich
11501.ttl	kronosquartet $date:2012-01-18T20:30	Kronos Quartet
13557.ttl	keithjarrettgarypeacockjackdejohnette $date:2018-03-22T17:09	Keith Jarrett - Gary Peacock - Jack DeJohnette
13029.ttl	orchestresymphoniquepolesuperieurparisboulognebillancourt $date:2013-05-17T20:00	Orchestre symphonique du Pôle Supérieur de Paris Boulogne-Billancourt
11649.ttl	reimaginefrankensteincineconcertsparkofbeingfilmbillmorrison $date:2012-05-23T20:00	Re-imagine Frankenstein : Ciné-concert Spark of Being, film de Bill Morrison
12687.ttl	orchestrephilharmoniqueradiofrancepeteroundjian $date:2013-05-10T20:00	Orchestre Philharmonique de Radio France - Peter Oundjian
11655.ttl	orchestrephilharmoniqueradiofrancealexandervedernikovmikhailrudy $date:2012-01-06T20:00	Orchestre Philharmonique de Radio France - Alexander  Vedernikov - Mikhaïl Rudy
11657.ttl	orchestreparisherbertblomstedttillfellnerrolanddaugareil $date:2012-01-11T20:00	Orchestre de Paris - Herbert Blomstedt - Till Fellner - Roland Daugareil
11792.ttl	risingstarsquatuortetraktys $date:2012-01-15T17:30	Rising Stars : Quatuor Tetraktys
13017.ttl	withbobourside $date:2012-07-08T18:00	With Bob on our side
12828.ttl	prelude $date:2013-04-24T18:00	Prélude
11945.ttl	grandtheatreombresramayanakhmer $date:2018-03-22T17:09	Grand théatre d'ombres : Ramayana khmer
11634.ttl	orchestreparispierreboulezbertrandchamayou $date:2011-12-21T20:00	Orchestre de Paris - Pierre Boulez - Bertrand Chamayou
12346.ttl	midoriseiler $date:2013-04-06T11:00	Midori Seiler
11562.ttl	orchestrephilharmoniqueradiofrancejeanderoyerhaesunkang $date:2012-06-13T20:00	Orchestre Philharmonique de Radio France / Jean Deroyer / Hae-Sun Kang
12474.ttl	quatuorhagen $date:2013-04-14T11:00	Quatuor Hagen
11500.ttl	zemlinskyquartet $date:2012-01-15T14:30	Zemlinsky Quartet
12731.ttl	orchestreparisandreyboreykokhatiabuniatishvili $date:2013-06-12T20:00	Orchestre de Paris - Andrey Boreyko - Khatia Buniatishvili
11497.ttl	ensembleintercontemporainsusannamälkki $date:2012-01-10T20:00	Ensemble intercontemporain / Susanna Mälkki
11451.ttl	helenegrimaudkammerorchesterbayerischenrundfunk $date:2011-11-05T20:00	Hélène Grimaud / Kammerorchester des Bayerischen Rundfunk
11599.ttl	theclevelandorchestrafranzwelsermost $date:2011-10-25T20:00	The Cleveland Orchestra - Franz Welser-Möst
12082.ttl	orchestrec'estfantastique $date:2012-05-04T14:30	L'orchestre, c'est fantastique !
11748.ttl	yujawang $date:2011-12-01T20:00	Yuja Wang
11998.ttl	carteblanchejeunessolistesconservatoireparis $date:2012-04-01T18:00	Carte blanche aux jeunes solistes du Conservatoire de Paris
11584.ttl	annulationcancellationaldociccolini $date:2011-10-05T20:00	ANNULATION / CANCELLATION Aldo Ciccolini
11582.ttl	orchestreparisjesuslopezcobosmenahempressler $date:2011-10-01T20:00	Orchestre de Paris - Jesus Lopez Cobos - Menahem Pressler 
12915.ttl	stevereich&bangcanallstars $date:2012-07-04T20:00	Steve Reich & Bang on a Can All-Stars
11906.ttl	orchestrephilharmoniqueradiofrancealangilbertericcaravaca $date:2011-12-10T11:00	Orchestre Philharmonique de Radio France - Alan Gilbert - Eric Caravaca
11754.ttl	stephenkovacevich $date:2018-03-22T17:09	Stephen Kovacevich
13280.ttl	orchestrephilharmoniqueradiofrancekarlheinzsteffenslarsvogt $date:2013-10-18T20:00	Orchestre Philharmonique de Radio France - Karl-Heinz Steffens - Lars Vogt
11490.ttl	nietzschejournalunefolie $date:2018-03-22T17:09	Nietzsche : le journal d'une folie
12211.ttl	aldociccolini $date:2011-12-10T20:00	Aldo Ciccolini
13126.ttl	shivagangacreation $date:2013-10-01T20:00	Shiva Ganga (création)
12819.ttl	carteblancheconservatoireparis $date:2013-06-16T15:00	Carte Blanche - Conservatoire de Paris
11456.ttl	jeannepucelle $date:2011-11-16T20:00	Jeanne la Pucelle
11988.ttl	orchestrec'estfantastique $date:2012-05-09T15:00	L'orchestre, c'est fantastique ! 
12327.ttl	nathaliestutzmann $date:2013-06-08T16:30	Nathalie Stutzmann
11443.ttl	wagnerorrhin $date:2011-10-07T20:00	Wagner / L'or du Rhin
11521.ttl	jeanefflambavouzet $date:2012-02-04T20:00	Jean-Efflam Bavouzet
11467.ttl	christopherousset $date:2011-10-04T20:00	Christophe Rousset
11558.ttl	artsflorissantspaulagnew $date:2012-05-27T16:30	Les Arts Florissants / Paul Agnew
11522.ttl	solistesensembleintercontemporain $date:2012-02-11T20:00	Solistes de l'Ensemble intercontemporain
12817.ttl	carteblancheconservatoireparis $date:2013-06-15T15:00	Carte Blanche - Conservatoire de Paris
11701.ttl	orchestrephilharmoniqueradiofrancegustavodudamel $date:2012-04-13T20:00	Orchestre Philharmonique de Radio France - Gustavo Dudamel
11487.ttl	rituelsafrocaribeensguadeloupe $date:2018-03-22T17:09	Rituels afro-caribéens (Guadeloupe)
11723.ttl	londonsymphonyorchestrabernardhaitinkmariajoaopires $date:2012-06-17T16:00	London Symphony Orchestra - Bernard Haitink - Maria-João Pires
13282.ttl	evgenykissin $date:2013-10-20T16:00	Evgeny Kissin
12097.ttl	medeskimartin&woodstevenbernstein&themillennialterritoryorchestraplaysly $date:2011-09-11T17:00	Medeski, Martin & Wood / Steven Bernstein & The Millennial Territory Orchestra play Sly
13292.ttl	gewandhausorchesterleipzigriccardochaillypierrelaurentaimard $date:2018-03-22T17:09	Gewandhausorchester Leipzig - Riccardo Chailly - Pierre-Laurent Aimard
11458.ttl	renaud&gautiercapucon $date:2011-11-26T20:00	Renaud & Gautier Capuçon 
11703.ttl	staatskapelleberlindanielbarenboim $date:2012-04-19T20:00	Staatskapelle Berlin - Daniel Barenboim
11607.ttl	fairyqueenconcertspirituelherveniquet $date:2018-03-22T17:09	Fairy Queen - Le Concert Spirituel - Hervé Niquet 
11724.ttl	londonsymphonyorchestrabernardhaitinkmariajoaopires $date:2012-06-18T20:00	London Symphony Orchestra - Bernard Haitink - Maria-João Pires
11707.ttl	londonsymphonyorchestraandchoruspetereotvosnikolajznaiderstevedavislim $date:2018-03-22T17:09	London Symphony Orchestra and Chorus - Peter Eötvös - Nikolaj Znaider - Steve Davislim
11641.ttl	orchestreconservatoireparispatrickdavinantoinetamestit $date:2011-10-19T20:00	Orchestre du Conservatoire de Paris / Patrick Davin / Antoine Tamestit
11436.ttl	capricesamoursandrinepiaudetlefroth $date:2011-09-17T20:00	Les Caprices de l'amour - Sandrine Piau / Detlef Roth
11717.ttl	orchestreparisguennadirozhdestvenskyarabellasteinbacher $date:2018-03-22T17:09	Orchestre de Paris - Guennadi Rozhdestvensky - Arabella Steinbacher
11889.ttl	orchestreparisthomashengelbrockmarieelisabethheckerrichardmcnicol $date:2011-10-08T11:00	Orchestre de Paris - Thomas Hengelbrock - Marie-Elisabeth Hecker - Richard McNicol
11551.ttl	orchestrephilharmoniqueradiofrancelotharzagrosekjeanguihenqueyrasalaindamiens $date:2012-05-05T20:00	Orchestre Philharmonique de Radio France / Lothar Zagrosek / Jean-Guihen Queyras / Alain Damiens
13024.ttl	ourboyssteelorchestra $date:2018-03-22T17:09	Our Boys Steel Orchestra
13202.ttl	turbulencesweekendensembleintercontemporainpascaldusapincheminstraverse $date:2013-10-19T20:00	Turbulences - Week end ensemble intercontemporain - Pascal Dusapin - Chemins de Traverse
12409.ttl	orchestrephilharmoniqueradiofrancesanttumatiasrouvalianukomsi $date:2013-04-19T20:00	Orchestre Philharmonique de Radio France - Santtu-Matias Rouvali - Anu Komsi 
12586.ttl	annulecancelledsalifkeitamali $date:2018-03-22T17:09	ANNULE / CANCELLED - Salif Keita (Mali)
12349.ttl	sirjohneliotgardiner $date:2013-04-06T16:00	Sir John Eliot Gardiner
11764.ttl	nelsonfreire $date:2012-04-10T20:00	Nelson Freire
12736.ttl	ensembleintercontemporainorchestrelyceegeorgesbrassens $date:2012-04-10T15:00	Ensemble Intercontemporain -  Orchestre du Lycée Georges Brassens
11643.ttl	jasonmoran $date:2012-03-02T20:00	Jason Moran
11483.ttl	clorindetransformation $date:2011-11-15T20:00	Clorinde, la transformation
12413.ttl	stravinskimodehipcreation $date:2013-04-07T16:30	Stravinski en mode hip hop (création)
12061.ttl	bojan $date:2012-03-24T20:00	Bojan Z
12343.ttl	maaballet $date:2013-04-17T20:00	Maa / Ballet
12339.ttl	mandelringquartett $date:2013-05-12T16:30	Mandelring Quartett
11678.ttl	orchestreparisriccardochaillystefanobollani $date:2012-02-29T20:00	Orchestre de Paris - Riccardo Chailly - Stefano Bollani
12538.ttl	yundili $date:2018-03-22T17:09	Yundi Li
11448.ttl	sergeykhachatryan $date:2011-10-22T20:00	Sergey Khachatryan
11645.ttl	sophiehunger $date:2012-03-09T20:00	Sophie Hunger
11520.ttl	sieclesfrancoisxavierrothalainplanes $date:2012-02-02T20:00	Les Siècles / François-Xavier Roth / Alain Planès
12829.ttl	orchestrephilharmoniqueradiofranceorchestreunhasu $date:2012-03-14T20:30	Orchestre Philharmonique de Radio France - Orchestre Unhasu
